Recon ID,Transaction ID,Recon Date,Status,Issue Type,Amount Difference (INR),FX Rate Variance (%),Days to Resolve,Resolution Date
RECON008749,HDFC2026472640,2024-11-16,Matched,None,0.0,0.0,0,2024-11-16 00:00:00
RECON008750,HDFC2026887971,2024-11-16,Matched,None,0.0,0.0,0,2024-11-16 00:00:00
RECON008751,HDFC2026159509,2024-11-16,Matched,None,0.0,0.0,0,2024-11-16 00:00:00
RECON008752,HDFC2026993228,2024-11-16,Matched,None,0.0,0.0,0,2024-11-16 00:00:00
RECON008753,HDFC2026385438,2024-11-16,Matched,None,0.0,0.0,0,2024-11-16 00:00:00
RECON008754,HDFC2026204411,2024-11-16,Matched,None,0.0,0.0,0,2024-11-16 00:00:00
RECON008755,HDFC2026412053,2024-11-16,Unmatched,Missing Settlement,91150.0,100.0,14,2024-11-30
RECON008756,HDFC2026681819,2024-11-17,Duplicate,Duplicate Transaction,0.0,0.0,5,2024-11-22
RECON008757,HDFC2026879105,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008758,HDFC2026823808,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008759,HDFC2026937725,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008760,HDFC2026702623,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008761,HDFC2026325402,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008762,HDFC2026396780,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008763,HDFC2026509446,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008764,HDFC2026285751,2024-11-17,Unmatched,Missing Settlement,112069.0,100.0,11,2024-11-28
RECON008765,HDFC2026689343,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008766,HDFC2026899707,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008767,HDFC2026988331,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008768,HDFC2026233819,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008769,HDFC2026740939,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008770,HDFC2026202546,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008771,HDFC2026728831,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008772,HDFC2026311727,2024-11-17,Unmatched,Missing Settlement,159261.0,100.0,10,2024-11-27
RECON008773,HDFC2026991952,2024-11-17,Unmatched,Missing Settlement,520198.0,100.0,9,2024-11-26
RECON008774,HDFC2026345674,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008775,HDFC2026692818,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008776,HDFC2026626160,2024-11-17,Duplicate,Duplicate Transaction,0.0,0.0,10,2024-11-27
RECON008777,HDFC2026622230,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008778,HDFC2026484452,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008779,HDFC2026569065,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008780,HDFC2026500202,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008781,HDFC2026470758,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008782,HDFC2026127043,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008783,HDFC2026842685,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008784,HDFC2026827114,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008785,HDFC2026292899,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008786,HDFC2026903673,2024-11-17,Matched,None,0.0,0.0,0,2024-11-17 00:00:00
RECON008787,HDFC2026242198,2024-11-18,Unmatched,Amount Mismatch,-2783.0,-1.0971162754025978,13,2024-12-01
RECON008788,HDFC2026622001,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008789,HDFC2026461459,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008790,HDFC2026506426,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008791,HDFC2026952357,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008792,HDFC2026129549,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008793,HDFC2026585898,2024-11-18,Unmatched,FX Rate Discrepancy,0.0,-1.93,12,2024-11-30
RECON008794,HDFC2026493289,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008795,HDFC2026241843,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008796,HDFC2026250755,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008797,HDFC2026625961,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008798,HDFC2026626069,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008799,HDFC2026570267,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008800,HDFC2026236823,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008801,HDFC2026509348,2024-11-18,Duplicate,Duplicate Transaction,0.0,0.0,15,2024-12-03
RECON008802,HDFC2026909727,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008803,HDFC2026635536,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008804,HDFC2026769070,2024-11-18,Unmatched,FX Rate Discrepancy,0.0,-0.97,6,2024-11-24
RECON008805,HDFC2026931900,2024-11-18,Duplicate,Duplicate Transaction,0.0,0.0,9,2024-11-27
RECON008806,HDFC2026555193,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008807,HDFC2026936698,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008808,HDFC2026525780,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008809,HDFC2026596589,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008810,HDFC2026759739,2024-11-18,Unmatched,Missing Settlement,171301.0,100.0,8,2024-11-26
RECON008811,HDFC2026482705,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008812,HDFC2026311247,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008813,HDFC2026685831,2024-11-18,Matched,None,0.0,0.0,0,2024-11-18 00:00:00
RECON008814,HDFC2026225245,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008815,HDFC2026264398,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008816,HDFC2026321521,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008817,HDFC2026661539,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008818,HDFC2026924512,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008819,HDFC2026970522,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008820,HDFC2026984503,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008821,HDFC2026749039,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008822,HDFC2026884989,2024-11-19,Unmatched,Amount Mismatch,7.0,0.002604127914763173,7,2024-11-26
RECON008823,HDFC2026434707,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008824,HDFC2026457844,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008825,HDFC2026138035,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008826,HDFC2026506394,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008827,HDFC2026924765,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008828,HDFC2026743141,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008829,HDFC2026174612,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008830,HDFC2026765282,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008831,HDFC2026565497,2024-11-19,Duplicate,Duplicate Transaction,0.0,0.0,3,2024-11-22
RECON008832,HDFC2026473767,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008833,HDFC2026861345,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008834,HDFC2026688821,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008835,HDFC2026983360,2024-11-19,Matched,None,0.0,0.0,0,2024-11-19 00:00:00
RECON008836,HDFC2026725145,2024-11-19,Unmatched,Missing Settlement,165775.0,100.0,8,2024-11-27
RECON008837,HDFC2026993523,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008838,HDFC2026896976,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008839,HDFC2026749943,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008840,HDFC2026818950,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008841,HDFC2026162285,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008842,HDFC2026411499,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008843,HDFC2026117438,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008844,HDFC2026905870,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008845,HDFC2026439035,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008846,HDFC2026203225,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008847,HDFC2026145956,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008848,HDFC2026728543,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008849,HDFC2026405203,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008850,HDFC2026561535,2024-11-20,Unmatched,Amount Mismatch,16.0,0.021485161810124883,11,2024-12-01
RECON008851,HDFC2026286970,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008852,HDFC2026739193,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008853,HDFC2026778407,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008854,HDFC2026712521,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008855,HDFC2026970196,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008856,HDFC2026624771,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008857,HDFC2026817303,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008858,HDFC2026751124,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008859,HDFC2026485060,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008860,HDFC2026368049,2024-11-20,Unmatched,FX Rate Discrepancy,0.0,0.65,14,2024-12-04
RECON008861,HDFC2026214279,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008862,HDFC2026233464,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008863,HDFC2026588402,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008864,HDFC2026395795,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008865,HDFC2026904216,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008866,HDFC2026708838,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008867,HDFC2026540222,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008868,HDFC2026727186,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008869,HDFC2026709518,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008870,HDFC2026777274,2024-11-20,Unmatched,Missing Settlement,136537.0,100.0,1,2024-11-21
RECON008871,HDFC2026186835,2024-11-20,Matched,None,0.0,0.0,0,2024-11-20 00:00:00
RECON008872,HDFC2026347428,2024-11-20,Unmatched,Amount Mismatch,3384.0,1.268532228740652,1,2024-11-21
RECON008873,HDFC2026871992,2024-11-20,Unmatched,FX Rate Discrepancy,0.0,0.4,6,2024-11-26
RECON008874,HDFC2026778327,2024-11-21,Unmatched,Amount Mismatch,4313.0,0.5184997289086741,1,2024-11-22
RECON008875,HDFC2026689920,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008876,HDFC2026586325,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008877,HDFC2026308218,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008878,HDFC2026443873,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008879,HDFC2026455692,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008880,HDFC2026609563,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008881,HDFC2026809175,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008882,HDFC2026771670,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008883,HDFC2026188867,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008884,HDFC2026825251,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008885,HDFC2026837328,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008886,HDFC2026420012,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008887,HDFC2026777423,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008888,HDFC2026892589,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008889,HDFC2026342226,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008890,HDFC2026592383,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008891,HDFC2026991585,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008892,HDFC2026106578,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008893,HDFC2026738720,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008894,HDFC2026145649,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008895,HDFC2026256992,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008896,HDFC2026693677,2024-11-21,Matched,None,0.0,0.0,0,2024-11-21 00:00:00
RECON008897,HDFC2026564523,2024-11-22,Matched,None,0.0,0.0,0,2024-11-22 00:00:00
RECON008898,HDFC2026464519,2024-11-22,Matched,None,0.0,0.0,0,2024-11-22 00:00:00
RECON008899,HDFC2026294708,2024-11-22,Matched,None,0.0,0.0,0,2024-11-22 00:00:00
RECON008900,HDFC2026747847,2024-11-22,Matched,None,0.0,0.0,0,2024-11-22 00:00:00
RECON008901,HDFC2026608247,2024-11-22,Unmatched,Amount Mismatch,4804.0,1.353266120740409,10,2024-12-02
RECON008902,HDFC2026296611,2024-11-22,Matched,None,0.0,0.0,0,2024-11-22 00:00:00
RECON008903,HDFC2026463413,2024-11-22,Matched,None,0.0,0.0,0,2024-11-22 00:00:00
RECON008904,HDFC2026264594,2024-11-22,Matched,None,0.0,0.0,0,2024-11-22 00:00:00
RECON008905,HDFC2026237526,2024-11-22,Unmatched,FX Rate Discrepancy,0.0,-0.89,12,2024-12-04
RECON008906,HDFC2026214526,2024-11-22,Matched,None,0.0,0.0,0,2024-11-22 00:00:00
RECON008907,HDFC2026173950,2024-11-22,Matched,None,0.0,0.0,0,2024-11-22 00:00:00
RECON008908,HDFC2026961734,2024-11-22,Unmatched,Amount Mismatch,3723.0,0.4324900764263286,12,2024-12-04
RECON008909,HDFC2026428477,2024-11-22,Matched,None,0.0,0.0,0,2024-11-22 00:00:00
RECON008910,HDFC2026728500,2024-11-22,Unmatched,Amount Mismatch,-4441.0,-3.40883795546481,9,2024-12-01
RECON008911,HDFC2026110228,2024-11-22,Matched,None,0.0,0.0,0,2024-11-22 00:00:00
RECON008912,HDFC2026367681,2024-11-22,Matched,None,0.0,0.0,0,2024-11-22 00:00:00
RECON008913,HDFC2026918170,2024-11-22,Matched,None,0.0,0.0,0,2024-11-22 00:00:00
RECON008914,HDFC2026514815,2024-11-22,Matched,None,0.0,0.0,0,2024-11-22 00:00:00
RECON008915,HDFC2026491381,2024-11-22,Matched,None,0.0,0.0,0,2024-11-22 00:00:00
RECON008916,HDFC2026335673,2024-11-22,Unmatched,Missing Settlement,233272.0,100.0,14,2024-12-06
RECON008917,HDFC2026476937,2024-11-22,Matched,None,0.0,0.0,0,2024-11-22 00:00:00
RECON008918,HDFC2026215717,2024-11-22,Unmatched,Missing Settlement,76130.0,100.0,5,2024-11-27
RECON008919,HDFC2026473124,2024-11-22,Matched,None,0.0,0.0,0,2024-11-22 00:00:00
RECON008920,HDFC2026859171,2024-11-22,Matched,None,0.0,0.0,0,2024-11-22 00:00:00
RECON008921,HDFC2026631265,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008922,HDFC2026265320,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008923,HDFC2026648887,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008924,HDFC2026494663,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008925,HDFC2026960681,2024-11-23,Unmatched,Amount Mismatch,-508.0,-0.543071561437643,5,2024-11-28
RECON008926,HDFC2026295440,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008927,HDFC2026445356,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008928,HDFC2026514942,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008929,HDFC2026966393,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008930,HDFC2026870907,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008931,HDFC2026692997,2024-11-23,Duplicate,Duplicate Transaction,0.0,0.0,6,2024-11-29
RECON008932,HDFC2026553600,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008933,HDFC2026790002,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008934,HDFC2026976668,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008935,HDFC2026354917,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008936,HDFC2026387892,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008937,HDFC2026751764,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008938,HDFC2026348332,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008939,HDFC2026626124,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008940,HDFC2026959071,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008941,HDFC2026590795,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008942,HDFC2026588719,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008943,HDFC2026306543,2024-11-23,Unmatched,Missing Settlement,164367.0,100.0,1,2024-11-24
RECON008944,HDFC2026908371,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008945,HDFC2026466562,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008946,HDFC2026462866,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008947,HDFC2026546468,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008948,HDFC2026137519,2024-11-23,Unmatched,Amount Mismatch,655.0,0.2443045339937637,2,2024-11-25
RECON008949,HDFC2026731982,2024-11-23,Matched,None,0.0,0.0,0,2024-11-23 00:00:00
RECON008950,HDFC2026975205,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008951,HDFC2026579964,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008952,HDFC2026686379,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008953,HDFC2026991151,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008954,HDFC2026717444,2024-11-24,Unmatched,Missing Settlement,576801.0,100.0,14,2024-12-08
RECON008955,HDFC2026954008,2024-11-24,Unmatched,Amount Mismatch,2946.0,1.0036452832759855,11,2024-12-05
RECON008956,HDFC2026290339,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008957,HDFC2026208255,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008958,HDFC2026416470,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008959,HDFC2026547861,2024-11-24,Unmatched,Amount Mismatch,-878.0,-0.6985162496519353,10,2024-12-04
RECON008960,HDFC2026742185,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008961,HDFC2026824516,2024-11-24,Unmatched,Amount Mismatch,-2101.0,-0.7687100964089055,4,2024-11-28
RECON008962,HDFC2026703491,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008963,HDFC2026587558,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008964,HDFC2026617300,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008965,HDFC2026903028,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008966,HDFC2026679095,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008967,HDFC2026702549,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008968,HDFC2026694407,2024-11-24,Unmatched,FX Rate Discrepancy,0.0,-1.61,10,2024-12-04
RECON008969,HDFC2026570895,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008970,HDFC2026605332,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008971,HDFC2026832272,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008972,HDFC2026490064,2024-11-24,Unmatched,Missing Settlement,123083.0,100.0,8,2024-12-02
RECON008973,HDFC2026174861,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008974,HDFC2026601273,2024-11-24,Duplicate,Duplicate Transaction,0.0,0.0,7,2024-12-01
RECON008975,HDFC2026455457,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008976,HDFC2026905934,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008977,HDFC2026735557,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008978,HDFC2026318854,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008979,HDFC2026432360,2024-11-24,Matched,None,0.0,0.0,0,2024-11-24 00:00:00
RECON008980,HDFC2026782028,2024-11-25,Duplicate,Duplicate Transaction,0.0,0.0,12,2024-12-07
RECON008981,HDFC2026501125,2024-11-25,Unmatched,Missing Settlement,98529.0,100.0,10,2024-12-05
RECON008982,HDFC2026831213,2024-11-25,Unmatched,Missing Settlement,287515.0,100.0,8,2024-12-03
RECON008983,HDFC2026253387,2024-11-25,Unmatched,Amount Mismatch,-1525.0,-1.2535551646472785,14,2024-12-09
RECON008984,HDFC2026844216,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON008985,HDFC2026489279,2024-11-25,Unmatched,Missing Settlement,50000.0,100.0,7,2024-12-02
RECON008986,HDFC2026132640,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON008987,HDFC2026893041,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON008988,HDFC2026998572,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON008989,HDFC2026623979,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON008990,HDFC2026608474,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON008991,HDFC2026262868,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON008992,HDFC2026249148,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON008993,HDFC2026499880,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON008994,HDFC2026580292,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON008995,HDFC2026352626,2024-11-25,Unmatched,Missing Settlement,521444.0,100.0,4,2024-11-29
RECON008996,HDFC2026652313,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON008997,HDFC2026743790,2024-11-25,Unmatched,Missing Settlement,240456.0,100.0,8,2024-12-03
RECON008998,HDFC2026118702,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON008999,HDFC2026793444,2024-11-25,Duplicate,Duplicate Transaction,0.0,0.0,8,2024-12-03
RECON009000,HDFC2026642532,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON009001,HDFC2026461981,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON009002,HDFC2026751852,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON009003,HDFC2026993020,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON009004,HDFC2026946474,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON009005,HDFC2026634781,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON009006,HDFC2026399716,2024-11-25,Unmatched,FX Rate Discrepancy,0.0,1.21,4,2024-11-29
RECON009007,HDFC2026635535,2024-11-25,Matched,None,0.0,0.0,0,2024-11-25 00:00:00
RECON009008,HDFC2026490044,2024-11-26,Matched,None,0.0,0.0,0,2024-11-26 00:00:00
RECON009009,HDFC2026373257,2024-11-26,Matched,None,0.0,0.0,0,2024-11-26 00:00:00
RECON009010,HDFC2026245209,2024-11-26,Matched,None,0.0,0.0,0,2024-11-26 00:00:00
RECON009011,HDFC2026247104,2024-11-26,Matched,None,0.0,0.0,0,2024-11-26 00:00:00
RECON009012,HDFC2026603157,2024-11-26,Matched,None,0.0,0.0,0,2024-11-26 00:00:00
RECON009013,HDFC2026936381,2024-11-26,Matched,None,0.0,0.0,0,2024-11-26 00:00:00
RECON009014,HDFC2026891312,2024-11-26,Matched,None,0.0,0.0,0,2024-11-26 00:00:00
RECON009015,HDFC2026448981,2024-11-26,Matched,None,0.0,0.0,0,2024-11-26 00:00:00
RECON009016,HDFC2026343360,2024-11-26,Unmatched,Missing Settlement,690823.0,100.0,1,2024-11-27
