Transaction ID,Date,Time,Customer ID,Direction,Corridor,From Currency,To Currency,INR Amount,Foreign Amount,FX Rate,Value Date,Status,Processing Time (Hours),Exception Flag,Exception Reason,Channel,SLA Breach
HDFC2026972716,2024-11-26,01:05:00,CUST883493,Outward,UAE,INR,AED,50000.0,2209.46,22.63,2024-11-27,Completed,52,No,None,SWIFT,No
HDFC2026468154,2024-11-26,04:15:00,CUST207798,Inward,UAE,AED,INR,311273.0,13877.53,22.43,2024-11-27,Failed,20,No,None,Branch,No
HDFC2026425000,2024-11-27,14:26:00,CUST644371,Inward,Singapore,SGD,INR,107375.0,1757.36,61.1,2024-11-29,Completed,84,No,None,Branch,No
HDFC2026177576,2024-11-27,07:16:00,CUST332911,Inward,USA,USD,INR,207884.0,2517.67,82.57,2024-11-28,Completed,47,No,None,Branch,No
HDFC2026345403,2024-11-27,01:14:00,CUST544574,Inward,Malaysia,MYR,INR,371413.0,21127.02,17.58,2024-11-29,Completed,28,No,None,SWIFT,No
HDFC2026307847,2024-11-27,19:27:00,CUST647770,Inward,Singapore,SGD,INR,413489.0,6638.13,62.29,2024-11-28,Completed,57,No,None,NEFT,No
HDFC2026206115,2024-11-27,14:26:00,CUST246163,Inward,UAE,AED,INR,300786.0,13470.04,22.33,2024-11-28,On-hold,60,No,None,SWIFT,No
HDFC2026184178,2024-11-27,03:53:00,CUST423349,Inward,Singapore,SGD,INR,50000.0,821.56,60.86,2024-11-28,Completed,107,No,None,SWIFT,No
HDFC2026487834,2024-11-27,20:28:00,CUST343704,Inward,UK,GBP,INR,103089.0,971.35,106.13,2024-11-29,Completed,43,No,None,Branch,No
HDFC2026369244,2024-11-27,19:16:00,CUST746752,Inward,Canada,CAD,INR,129226.0,2121.59,60.91,2024-11-29,Completed,112,No,None,SWIFT,No
HDFC2026994386,2024-11-27,12:49:00,CUST989823,Outward,UK,INR,GBP,401320.0,3839.28,104.53,2024-11-28,Failed,14,No,None,Branch,No
HDFC2026828836,2024-11-27,07:30:00,CUST653685,Inward,Singapore,SGD,INR,144499.0,2367.67,61.03,2024-11-29,Completed,60,No,None,SWIFT,No
HDFC2026670989,2024-11-27,17:27:00,CUST836766,Inward,UK,GBP,INR,176321.0,1651.1,106.79,2024-11-29,Completed,40,No,None,NEFT,No
HDFC2026105808,2024-11-27,14:03:00,CUST436062,Outward,Singapore,INR,SGD,167473.0,2659.15,62.98,2024-11-28,Completed,43,No,None,SWIFT,No
HDFC2026197352,2024-11-27,12:00:00,CUST251069,Inward,USA,USD,INR,110796.0,1342.17,82.55,2024-11-28,Completed,99,No,None,SWIFT,No
HDFC2026642430,2024-11-27,09:36:00,CUST356370,Outward,USA,INR,USD,584767.0,7029.29,83.19,2024-11-29,Completed,95,No,None,Branch,No
HDFC2026174110,2024-11-27,14:36:00,CUST911663,Inward,USA,USD,INR,168672.0,1996.59,84.48,2024-11-29,Completed,51,No,None,NEFT,No
HDFC2026652067,2024-11-27,12:06:00,CUST427211,Inward,USA,USD,INR,118515.0,1438.99,82.36,2024-11-28,Completed,90,No,None,SWIFT,No
HDFC2026536931,2024-11-27,04:56:00,CUST244758,Outward,UAE,INR,AED,72127.0,3238.75,22.27,2024-11-28,Completed,35,No,None,NEFT,No
HDFC2026471831,2024-11-27,22:37:00,CUST157822,Outward,USA,INR,USD,207699.0,2468.2,84.15,2024-11-29,Pending,32,No,None,Branch,No
HDFC2026607881,2024-11-27,17:11:00,CUST982786,Inward,Singapore,SGD,INR,357889.0,5748.3,62.26,2024-11-29,Completed,47,No,None,SWIFT,No
HDFC2026627936,2024-11-27,17:33:00,CUST789272,Inward,Singapore,SGD,INR,346222.0,5606.83,61.75,2024-11-28,Completed,77,No,None,SWIFT,No
HDFC2026778727,2024-11-27,15:29:00,CUST428781,Inward,USA,USD,INR,400576.0,4745.04,84.42,2024-11-28,Completed,117,No,None,SWIFT,No
HDFC2026558075,2024-11-27,13:48:00,CUST806467,Inward,UK,GBP,INR,523677.0,4990.25,104.94,2024-11-28,Completed,48,No,None,SWIFT,No
HDFC2026435922,2024-11-27,04:32:00,CUST623959,Inward,Australia,AUD,INR,252656.0,4514.13,55.97,2024-11-28,Completed,27,No,None,NEFT,No
HDFC2026170292,2024-11-27,19:03:00,CUST493818,Inward,USA,USD,INR,416797.0,4911.58,84.86,2024-11-29,Completed,46,No,None,NEFT,No
HDFC2026749881,2024-11-27,02:46:00,CUST897894,Outward,USA,INR,USD,283726.0,3365.67,84.3,2024-11-28,Completed,25,No,None,NEFT,No
HDFC2026974579,2024-11-27,10:39:00,CUST537524,Outward,UAE,INR,AED,83648.0,3625.83,23.07,2024-11-28,Completed,85,No,None,NEFT,No
HDFC2026653985,2024-11-27,02:25:00,CUST380808,Inward,USA,USD,INR,355331.0,4226.11,84.08,2024-11-29,Completed,42,No,None,SWIFT,No
HDFC2026945260,2024-11-27,00:31:00,CUST827254,Outward,Singapore,INR,SGD,71942.0,1179.96,60.97,2024-11-29,Completed,55,No,None,SWIFT,No
HDFC2026678097,2024-11-27,13:52:00,CUST537338,Inward,USA,USD,INR,346162.0,4087.4,84.69,2024-11-29,Failed,19,No,None,Branch,No
HDFC2026688730,2024-11-27,19:38:00,CUST396408,Inward,USA,USD,INR,991445.0,12062.84,82.19,2024-11-29,Completed,32,No,None,SWIFT,No
HDFC2026632804,2024-11-27,22:44:00,CUST472149,Inward,Singapore,SGD,INR,86950.0,1381.69,62.93,2024-11-29,On-hold,24,No,None,NEFT,No
HDFC2026337839,2024-11-27,10:54:00,CUST151610,Inward,UAE,AED,INR,894706.0,39362.34,22.73,2024-11-29,Completed,80,No,None,SWIFT,No
HDFC2026849917,2024-11-27,22:32:00,CUST700124,Inward,Australia,AUD,INR,609528.0,11167.61,54.58,2024-11-29,Completed,68,No,None,SWIFT,No
HDFC2026382098,2024-11-27,14:43:00,CUST826473,Outward,Australia,INR,AUD,252988.0,4534.65,55.79,2024-11-29,Completed,66,No,None,SWIFT,No
HDFC2026499850,2024-11-27,06:42:00,CUST756994,Inward,Australia,AUD,INR,221654.0,3976.57,55.74,2024-11-28,Completed,94,No,None,SWIFT,No
HDFC2026705282,2024-11-27,03:09:00,CUST583345,Outward,UAE,INR,AED,241760.0,10547.99,22.92,2024-11-29,Completed,54,Yes,Technical error,NEFT,No
HDFC2026703297,2024-11-27,06:48:00,CUST599769,Inward,UAE,AED,INR,99680.0,4389.26,22.71,2024-11-29,Completed,99,No,None,NEFT,No
HDFC2026567797,2024-11-28,13:08:00,CUST348514,Inward,USA,USD,INR,271012.0,3198.54,84.73,2024-11-29,Completed,59,No,None,SWIFT,No
HDFC2026788796,2024-11-28,08:19:00,CUST355700,Outward,Singapore,INR,SGD,426849.0,6821.94,62.57,2024-11-29,Completed,100,No,None,NEFT,No
HDFC2026739664,2024-11-28,06:48:00,CUST176633,Outward,UAE,INR,AED,131805.0,5821.78,22.64,2024-11-29,Completed,59,No,None,Branch,No
HDFC2026138878,2024-11-28,11:03:00,CUST793128,Inward,UAE,AED,INR,789251.0,34270.56,23.03,2024-11-29,Completed,92,Yes,Compliance review,SWIFT,No
HDFC2026902904,2024-11-28,12:26:00,CUST104913,Inward,UAE,AED,INR,243415.0,10832.89,22.47,2024-11-30,Completed,46,No,None,NEFT,No
HDFC2026347096,2024-11-28,08:13:00,CUST359806,Inward,UAE,AED,INR,333594.0,14535.69,22.95,2024-11-30,Completed,32,No,None,SWIFT,No
HDFC2026346907,2024-11-28,22:58:00,CUST245022,Inward,USA,USD,INR,117703.0,1406.75,83.67,2024-11-29,Completed,62,No,None,SWIFT,No
HDFC2026478087,2024-11-28,17:24:00,CUST208363,Inward,Singapore,SGD,INR,112241.0,1802.2,62.28,2024-11-29,Completed,108,No,None,SWIFT,No
HDFC2026404822,2024-11-28,03:25:00,CUST383818,Inward,UAE,AED,INR,631832.0,27797.27,22.73,2024-11-30,Completed,42,No,None,Branch,No
HDFC2026290615,2024-11-28,18:17:00,CUST672580,Inward,USA,USD,INR,2618179.0,31235.73,83.82,2024-11-29,Completed,55,No,None,SWIFT,No
HDFC2026670322,2024-11-28,18:59:00,CUST288275,Inward,Singapore,SGD,INR,160794.0,2606.06,61.7,2024-11-30,Pending,36,No,None,SWIFT,No
HDFC2026794280,2024-11-28,04:51:00,CUST554009,Outward,UAE,INR,AED,110446.0,4963.87,22.25,2024-11-29,Completed,80,No,None,NEFT,No
HDFC2026398505,2024-11-28,23:34:00,CUST948097,Inward,Malaysia,MYR,INR,50000.0,2893.52,17.28,2024-11-30,Completed,32,No,None,NEFT,No
HDFC2026818266,2024-11-28,09:57:00,CUST201229,Inward,USA,USD,INR,156449.0,1895.2,82.55,2024-11-30,Completed,78,No,None,NEFT,No
HDFC2026688602,2024-11-28,00:07:00,CUST801432,Inward,UAE,AED,INR,898713.0,40013.94,22.46,2024-11-29,Completed,106,No,None,NEFT,No
HDFC2026289937,2024-11-28,06:05:00,CUST439860,Outward,USA,INR,USD,188891.0,2248.97,83.99,2024-11-29,Completed,36,No,None,SWIFT,No
HDFC2026667250,2024-11-28,05:46:00,CUST357318,Outward,USA,INR,USD,1608727.0,19382.25,83.0,2024-11-30,Completed,42,No,None,NEFT,No
HDFC2026580408,2024-11-28,01:18:00,CUST209325,Inward,USA,USD,INR,564563.0,6767.72,83.42,2024-11-29,Completed,95,No,None,NEFT,No
HDFC2026997244,2024-11-28,14:30:00,CUST773014,Inward,UAE,AED,INR,758413.0,33767.28,22.46,2024-11-29,Completed,92,No,None,SWIFT,No
HDFC2026439958,2024-11-28,07:44:00,CUST759757,Inward,Singapore,SGD,INR,195217.0,3140.56,62.16,2024-11-29,Completed,104,No,None,NEFT,No
HDFC2026977177,2024-11-28,22:26:00,CUST101375,Outward,UAE,INR,AED,50000.0,2192.98,22.8,2024-11-29,Completed,104,No,None,SWIFT,No
HDFC2026439956,2024-11-28,22:37:00,CUST695804,Outward,Singapore,INR,SGD,304487.0,4944.58,61.58,2024-11-29,Completed,120,No,None,Branch,No
HDFC2026590662,2024-11-28,13:13:00,CUST165426,Outward,USA,INR,USD,269489.0,3199.44,84.23,2024-11-30,Completed,79,No,None,NEFT,No
HDFC2026590411,2024-11-28,12:44:00,CUST742071,Outward,USA,INR,USD,227320.0,2695.6,84.33,2024-11-30,Completed,56,No,None,NEFT,No
HDFC2026678009,2024-11-28,06:43:00,CUST349215,Outward,UAE,INR,AED,251367.0,10933.75,22.99,2024-11-29,Completed,99,No,None,Branch,No
HDFC2026775544,2024-11-28,04:02:00,CUST167373,Outward,USA,INR,USD,492235.0,6005.8,81.96,2024-11-29,Completed,111,No,None,Branch,No
HDFC2026785491,2024-11-28,01:05:00,CUST524965,Inward,UK,GBP,INR,307580.0,2923.21,105.22,2024-11-29,Completed,31,No,None,NEFT,No
HDFC2026967397,2024-11-28,05:35:00,CUST598339,Inward,UAE,AED,INR,148943.0,6679.06,22.3,2024-11-29,Completed,64,No,None,Branch,No
HDFC2026497813,2024-11-28,14:26:00,CUST303135,Inward,UAE,AED,INR,102916.0,4462.97,23.06,2024-11-30,Completed,70,No,None,NEFT,No
HDFC2026895235,2024-11-28,17:27:00,CUST731905,Outward,USA,INR,USD,323574.0,3862.65,83.77,2024-11-29,Completed,34,No,None,SWIFT,No
HDFC2026747213,2024-11-28,07:39:00,CUST903198,Outward,Singapore,INR,SGD,66656.0,1077.88,61.84,2024-11-30,Completed,52,No,None,SWIFT,No
HDFC2026541984,2024-11-29,06:40:00,CUST113072,Inward,Singapore,SGD,INR,67604.0,1086.18,62.24,2024-12-01,Completed,107,No,None,NEFT,No
HDFC2026638917,2024-11-29,07:38:00,CUST467787,Inward,USA,USD,INR,185135.0,2255.54,82.08,2024-12-01,Completed,79,No,None,SWIFT,No
HDFC2026153045,2024-11-29,17:53:00,CUST115474,Outward,USA,INR,USD,75597.0,890.21,84.92,2024-12-01,Completed,54,No,None,SWIFT,No
HDFC2026324822,2024-11-29,19:39:00,CUST653975,Outward,USA,INR,USD,413481.0,4976.9,83.08,2024-11-30,Completed,106,No,None,Online,No
HDFC2026359363,2024-11-29,02:31:00,CUST717462,Inward,Australia,AUD,INR,1205057.0,21572.81,55.86,2024-11-30,Completed,60,No,None,SWIFT,No
HDFC2026730249,2024-11-29,16:31:00,CUST830809,Inward,USA,USD,INR,279668.0,3321.47,84.2,2024-11-30,Completed,113,No,None,SWIFT,No
HDFC2026988362,2024-11-29,00:04:00,CUST694184,Inward,USA,USD,INR,669272.0,8058.66,83.05,2024-11-30,Completed,74,No,None,NEFT,No
HDFC2026124847,2024-11-29,14:25:00,CUST385843,Outward,USA,INR,USD,354559.0,4191.0,84.6,2024-11-30,Completed,67,No,None,SWIFT,No
HDFC2026606584,2024-11-29,01:07:00,CUST515062,Inward,USA,USD,INR,327359.0,3974.73,82.36,2024-12-01,Completed,87,No,None,Branch,No
HDFC2026784719,2024-11-29,12:05:00,CUST481671,Outward,Australia,INR,AUD,235747.0,4340.77,54.31,2024-11-30,Completed,95,No,None,SWIFT,No
HDFC2026448024,2024-11-29,20:03:00,CUST169939,Inward,USA,USD,INR,133256.0,1627.06,81.9,2024-11-30,Completed,25,No,None,SWIFT,No
HDFC2026164659,2024-11-29,12:12:00,CUST509016,Inward,Thailand,THB,INR,82908.0,35430.77,2.34,2024-11-30,Completed,30,No,None,Branch,No
HDFC2026553267,2024-11-29,06:50:00,CUST554695,Inward,USA,USD,INR,102012.0,1212.98,84.1,2024-12-01,Completed,105,No,None,SWIFT,No
HDFC2026767225,2024-11-29,15:56:00,CUST357660,Outward,UK,INR,GBP,323862.0,3067.46,105.58,2024-11-30,Completed,71,No,None,SWIFT,No
HDFC2026520106,2024-11-29,06:46:00,CUST159789,Outward,Singapore,INR,SGD,67705.0,1083.45,62.49,2024-12-01,On-hold,36,No,None,NEFT,No
HDFC2026955088,2024-11-29,19:08:00,CUST415029,Inward,Australia,AUD,INR,624806.0,11161.24,55.98,2024-11-30,Completed,49,No,None,SWIFT,No
HDFC2026197330,2024-11-29,21:47:00,CUST906536,Inward,USA,USD,INR,89719.0,1063.02,84.4,2024-11-30,Completed,112,No,None,Branch,No
HDFC2026476315,2024-11-29,18:28:00,CUST377631,Outward,USA,INR,USD,202452.0,2424.57,83.5,2024-11-30,Completed,97,No,None,SWIFT,No
HDFC2026249241,2024-11-29,23:57:00,CUST587197,Inward,Singapore,SGD,INR,591248.0,9576.42,61.74,2024-11-30,Completed,38,No,None,SWIFT,No
HDFC2026765489,2024-11-29,22:08:00,CUST650815,Inward,UK,GBP,INR,350727.0,3335.81,105.14,2024-11-30,Completed,116,No,None,SWIFT,No
HDFC2026877195,2024-11-29,21:14:00,CUST994337,Inward,USA,USD,INR,232781.0,2812.04,82.78,2024-12-01,Completed,96,No,None,SWIFT,No
HDFC2026894501,2024-11-29,23:41:00,CUST908707,Inward,Thailand,THB,INR,50000.0,21459.23,2.33,2024-12-01,Pending,20,No,None,Online,No
HDFC2026919182,2024-11-29,01:48:00,CUST132537,Outward,Singapore,INR,SGD,264930.0,4325.39,61.25,2024-11-30,Completed,26,No,None,SWIFT,No
HDFC2026996405,2024-11-29,02:30:00,CUST702977,Outward,USA,INR,USD,731745.0,8731.0,83.81,2024-12-01,Completed,62,No,None,Online,No
HDFC2026425562,2024-11-29,09:16:00,CUST785914,Outward,USA,INR,USD,391109.0,4626.87,84.53,2024-12-01,Completed,38,No,None,SWIFT,No
HDFC2026127661,2024-11-29,08:09:00,CUST228051,Inward,UK,GBP,INR,313247.0,3030.35,103.37,2024-12-01,Completed,105,No,None,SWIFT,No
HDFC2026201413,2024-11-29,16:36:00,CUST312276,Inward,Singapore,SGD,INR,93439.0,1494.31,62.53,2024-12-01,Completed,68,No,None,SWIFT,No
HDFC2026674332,2024-11-30,17:51:00,CUST412245,Inward,Malaysia,MYR,INR,225872.0,12761.13,17.7,2024-12-01,Completed,40,No,None,NEFT,No
HDFC2026257044,2024-11-30,13:03:00,CUST375433,Outward,USA,INR,USD,114394.0,1367.53,83.65,2024-12-02,Failed,24,No,None,SWIFT,No
HDFC2026426057,2024-11-30,04:12:00,CUST744926,Inward,UAE,AED,INR,119177.0,5159.18,23.1,2024-12-01,Completed,104,No,None,NEFT,No
HDFC2026806073,2024-11-30,20:06:00,CUST163556,Inward,Singapore,SGD,INR,209545.0,3401.7,61.6,2024-12-01,Completed,37,No,None,NEFT,No
HDFC2026308132,2024-11-30,23:48:00,CUST269548,Inward,UAE,AED,INR,129815.0,5622.13,23.09,2024-12-01,Completed,104,No,None,SWIFT,No
HDFC2026662624,2024-11-30,20:26:00,CUST809647,Inward,USA,USD,INR,1009328.0,12281.92,82.18,2024-12-01,Completed,99,No,None,NEFT,No
HDFC2026699259,2024-11-30,01:31:00,CUST370418,Inward,Australia,AUD,INR,129770.0,2314.84,56.06,2024-12-01,Pending,6,No,None,SWIFT,No
HDFC2026332135,2024-11-30,10:56:00,CUST745266,Outward,USA,INR,USD,107923.0,1309.59,82.41,2024-12-01,Completed,93,No,None,SWIFT,No
HDFC2026527047,2024-11-30,19:02:00,CUST831679,Outward,UAE,INR,AED,158246.0,7105.79,22.27,2024-12-01,Completed,58,No,None,SWIFT,No
HDFC2026223901,2024-11-30,19:04:00,CUST482287,Inward,Singapore,SGD,INR,401892.0,6424.1,62.56,2024-12-01,Completed,114,No,None,SWIFT,No
HDFC2026473857,2024-11-30,05:03:00,CUST633736,Inward,USA,USD,INR,404091.0,4744.52,85.17,2024-12-02,Completed,69,No,None,SWIFT,No
HDFC2026398644,2024-11-30,07:19:00,CUST905927,Inward,Singapore,SGD,INR,108129.0,1754.2,61.64,2024-12-02,Completed,96,No,None,SWIFT,No
HDFC2026337749,2024-11-30,02:16:00,CUST709688,Inward,Singapore,SGD,INR,114753.0,1876.89,61.14,2024-12-01,Completed,60,No,None,NEFT,No
HDFC2026273001,2024-11-30,22:26:00,CUST864235,Outward,USA,INR,USD,353001.0,4154.42,84.97,2024-12-01,Completed,63,No,None,Branch,No
HDFC2026678628,2024-11-30,19:01:00,CUST675309,Inward,USA,USD,INR,599407.0,7060.15,84.9,2024-12-01,Completed,104,No,None,SWIFT,No
HDFC2026186097,2024-11-30,04:01:00,CUST949053,Inward,USA,USD,INR,265412.0,3213.22,82.6,2024-12-02,Completed,119,No,None,SWIFT,No
HDFC2026574381,2024-11-30,19:42:00,CUST698422,Inward,USA,USD,INR,402241.0,4814.95,83.54,2024-12-02,Completed,59,No,None,SWIFT,No
HDFC2026541521,2024-11-30,15:44:00,CUST979060,Inward,USA,USD,INR,338836.0,4071.57,83.22,2024-12-01,Completed,36,No,None,SWIFT,No
HDFC2026494956,2024-11-30,12:23:00,CUST716225,Outward,Singapore,INR,SGD,159489.0,2538.42,62.83,2024-12-01,Completed,90,No,None,SWIFT,No
HDFC2026979673,2024-11-30,21:22:00,CUST170003,Inward,UAE,AED,INR,93990.0,4182.91,22.47,2024-12-02,Completed,61,No,None,SWIFT,No
HDFC2026159731,2024-11-30,10:59:00,CUST296337,Inward,USA,USD,INR,181120.0,2146.23,84.39,2024-12-02,Completed,42,No,None,SWIFT,No
HDFC2026316800,2024-11-30,04:37:00,CUST667650,Outward,USA,INR,USD,543600.0,6588.29,82.51,2024-12-01,Completed,41,No,None,SWIFT,No
HDFC2026883997,2024-11-30,19:59:00,CUST111989,Outward,UAE,INR,AED,235329.0,10312.4,22.82,2024-12-01,Completed,30,No,None,NEFT,No
HDFC2026391476,2024-11-30,01:03:00,CUST920781,Inward,USA,USD,INR,201063.0,2434.77,82.58,2024-12-02,Completed,42,No,None,SWIFT,No
HDFC2026321960,2024-11-30,21:33:00,CUST580636,Outward,Canada,INR,CAD,326454.0,5273.89,61.9,2024-12-01,Completed,92,No,None,NEFT,No
HDFC2026786139,2024-11-30,07:58:00,CUST957901,Inward,UAE,AED,INR,131917.0,5889.15,22.4,2024-12-01,Failed,9,No,None,NEFT,No
HDFC2026374258,2024-11-30,11:44:00,CUST347781,Inward,USA,USD,INR,195219.0,2374.35,82.22,2024-12-02,Completed,63,No,None,SWIFT,No
HDFC2026637113,2024-11-30,12:24:00,CUST303880,Inward,Thailand,THB,INR,50000.0,22026.43,2.27,2024-12-02,Completed,76,No,None,SWIFT,No
HDFC2026120602,2024-12-01,08:37:00,CUST347413,Inward,UAE,AED,INR,196810.0,8519.91,23.1,2024-12-03,Completed,32,No,None,Branch,No
HDFC2026924156,2024-12-01,20:09:00,CUST153599,Outward,USA,INR,USD,214790.0,2521.9,85.17,2024-12-02,Completed,25,No,None,SWIFT,No
HDFC2026536518,2024-12-01,14:16:00,CUST673319,Outward,UAE,INR,AED,271474.0,12119.38,22.4,2024-12-03,Completed,45,No,None,NEFT,No
HDFC2026489146,2024-12-01,20:54:00,CUST738274,Inward,Malaysia,MYR,INR,385668.0,22101.32,17.45,2024-12-02,Completed,101,No,None,SWIFT,No
HDFC2026915565,2024-12-01,04:20:00,CUST254958,Inward,USA,USD,INR,638317.0,7577.36,84.24,2024-12-02,On-hold,54,No,None,Branch,No
HDFC2026536740,2024-12-01,05:08:00,CUST440178,Inward,UAE,AED,INR,591042.0,26210.29,22.55,2024-12-02,Completed,62,No,None,SWIFT,No
HDFC2026555304,2024-12-01,10:57:00,CUST554363,Inward,UAE,AED,INR,50000.0,2175.81,22.98,2024-12-02,Completed,28,No,None,SWIFT,No
HDFC2026541249,2024-12-01,06:24:00,CUST727334,Outward,Singapore,INR,SGD,116864.0,1860.3,62.82,2024-12-02,Completed,49,No,None,SWIFT,No
HDFC2026322955,2024-12-01,15:25:00,CUST774079,Inward,UAE,AED,INR,108257.0,4813.56,22.49,2024-12-03,Completed,55,No,None,Branch,No
HDFC2026635994,2024-12-01,14:25:00,CUST267545,Inward,USA,USD,INR,94941.0,1131.46,83.91,2024-12-02,Completed,31,No,None,SWIFT,No
HDFC2026188406,2024-12-01,12:19:00,CUST340497,Inward,Singapore,SGD,INR,71058.0,1156.17,61.46,2024-12-02,Completed,104,No,None,SWIFT,No
HDFC2026429719,2024-12-01,18:11:00,CUST904430,Outward,UK,INR,GBP,78288.0,745.53,105.01,2024-12-03,Completed,41,No,None,SWIFT,No
HDFC2026284025,2024-12-01,15:47:00,CUST427038,Outward,UAE,INR,AED,907502.0,40786.61,22.25,2024-12-03,Completed,105,No,None,SWIFT,No
HDFC2026568909,2024-12-01,11:17:00,CUST840100,Outward,USA,INR,USD,125738.0,1504.22,83.59,2024-12-02,Completed,50,No,None,Branch,No
HDFC2026519432,2024-12-01,06:41:00,CUST640687,Outward,UAE,INR,AED,73641.0,3297.85,22.33,2024-12-02,Completed,79,No,None,NEFT,No
HDFC2026767164,2024-12-01,10:28:00,CUST524710,Outward,UK,INR,GBP,135700.0,1280.19,106.0,2024-12-03,Completed,54,No,None,SWIFT,No
HDFC2026988494,2024-12-01,03:32:00,CUST904274,Inward,Singapore,SGD,INR,238918.0,3806.85,62.76,2024-12-02,Completed,107,No,None,SWIFT,No
HDFC2026400403,2024-12-01,00:20:00,CUST345693,Outward,UAE,INR,AED,240797.0,10745.07,22.41,2024-12-02,Pending,11,No,None,SWIFT,No
HDFC2026550081,2024-12-01,02:45:00,CUST199807,Inward,UAE,AED,INR,187638.0,8273.28,22.68,2024-12-03,On-hold,32,No,None,SWIFT,No
HDFC2026426449,2024-12-01,16:20:00,CUST452700,Outward,Australia,INR,AUD,985060.0,18255.37,53.96,2024-12-03,Completed,26,No,None,SWIFT,No
HDFC2026788565,2024-12-01,01:30:00,CUST982268,Inward,Malaysia,MYR,INR,229965.0,12933.91,17.78,2024-12-03,Completed,34,No,None,Online,No
HDFC2026171114,2024-12-01,05:55:00,CUST343944,Outward,Canada,INR,CAD,297912.0,4862.28,61.27,2024-12-03,Completed,116,No,None,SWIFT,No
HDFC2026601695,2024-12-02,07:32:00,CUST395573,Inward,USA,USD,INR,206553.0,2491.89,82.89,2024-12-03,Completed,51,No,None,SWIFT,No
HDFC2026169223,2024-12-02,08:41:00,CUST754216,Inward,USA,USD,INR,498085.0,6070.51,82.05,2024-12-04,Completed,51,No,None,SWIFT,No
HDFC2026851470,2024-12-02,11:45:00,CUST574514,Inward,UAE,AED,INR,478083.0,20840.58,22.94,2024-12-04,Completed,52,Yes,Invalid beneficiary details,Branch,No
HDFC2026188120,2024-12-02,09:57:00,CUST875146,Outward,USA,INR,USD,166640.0,1980.51,84.14,2024-12-04,Completed,100,No,None,NEFT,No
HDFC2026617885,2024-12-02,21:44:00,CUST912262,Inward,Malaysia,MYR,INR,50000.0,2903.6,17.22,2024-12-03,On-hold,32,No,None,SWIFT,No
HDFC2026738577,2024-12-02,22:17:00,CUST130359,Inward,USA,USD,INR,50000.0,593.97,84.18,2024-12-04,Completed,63,No,None,Branch,No
HDFC2026559613,2024-12-02,17:05:00,CUST691978,Inward,Singapore,SGD,INR,246684.0,4054.64,60.84,2024-12-03,Completed,61,No,None,Branch,No
HDFC2026330697,2024-12-02,14:14:00,CUST209313,Outward,Australia,INR,AUD,232438.0,4195.63,55.4,2024-12-03,Completed,26,No,None,NEFT,No
HDFC2026928373,2024-12-02,05:37:00,CUST533330,Inward,UAE,AED,INR,73781.0,3311.54,22.28,2024-12-03,Completed,49,No,None,Online,No
HDFC2026156015,2024-12-02,03:32:00,CUST244810,Inward,Singapore,SGD,INR,159321.0,2543.84,62.63,2024-12-03,Completed,44,Yes,KYC mismatch,NEFT,No
HDFC2026980661,2024-12-02,06:06:00,CUST438590,Inward,Singapore,SGD,INR,500334.0,8027.18,62.33,2024-12-04,Completed,111,No,None,NEFT,No
HDFC2026277233,2024-12-02,09:42:00,CUST369581,Inward,USA,USD,INR,357898.0,4217.51,84.86,2024-12-04,Completed,50,No,None,SWIFT,No
HDFC2026359896,2024-12-02,07:17:00,CUST659614,Outward,USA,INR,USD,103631.0,1220.77,84.89,2024-12-03,Completed,31,No,None,SWIFT,No
HDFC2026179861,2024-12-02,08:50:00,CUST645607,Inward,UK,GBP,INR,744763.0,7077.48,105.23,2024-12-04,Completed,31,No,None,Branch,No
HDFC2026219200,2024-12-02,09:04:00,CUST638428,Outward,USA,INR,USD,481823.0,5716.25,84.29,2024-12-03,Completed,111,No,None,SWIFT,No
HDFC2026431667,2024-12-02,00:41:00,CUST756846,Inward,Singapore,SGD,INR,156423.0,2522.14,62.02,2024-12-03,Completed,51,No,None,NEFT,No
HDFC2026682235,2024-12-02,14:18:00,CUST419846,Inward,USA,USD,INR,203471.0,2397.16,84.88,2024-12-03,Failed,13,No,None,NEFT,No
HDFC2026333177,2024-12-02,06:49:00,CUST227987,Inward,Singapore,SGD,INR,50000.0,820.21,60.96,2024-12-04,Completed,82,No,None,Online,No
HDFC2026101533,2024-12-02,12:54:00,CUST873935,Outward,UAE,INR,AED,89703.0,4015.35,22.34,2024-12-04,Completed,91,No,None,Branch,No
HDFC2026821078,2024-12-02,04:40:00,CUST680254,Inward,UAE,AED,INR,55386.0,2463.79,22.48,2024-12-04,Completed,82,No,None,Branch,No
HDFC2026503004,2024-12-02,16:12:00,CUST643895,Outward,Canada,INR,CAD,71984.0,1174.67,61.28,2024-12-04,Completed,33,No,None,Branch,No
HDFC2026679198,2024-12-02,09:06:00,CUST523257,Outward,UAE,INR,AED,395456.0,17749.37,22.28,2024-12-04,Completed,77,No,None,Branch,No
HDFC2026518707,2024-12-02,09:40:00,CUST277744,Inward,USA,USD,INR,162585.0,1982.99,81.99,2024-12-03,Completed,98,No,None,SWIFT,No
HDFC2026691021,2024-12-02,20:52:00,CUST636270,Outward,USA,INR,USD,129578.0,1556.87,83.23,2024-12-04,Completed,43,No,None,SWIFT,No
HDFC2026236814,2024-12-02,02:31:00,CUST496123,Outward,UAE,INR,AED,65427.0,2931.32,22.32,2024-12-04,Completed,90,No,None,NEFT,No
